Target_name,Complex_participants,Node_id,Target_type,Target_group,Target_group_score_normalized,Conectivity_Score
ribonucleoside-diphosphate reductase subunit m2 b (ec 1.17.4.1) (tp53-inducible ribonucleotide reductase m2 b) (p53-inducible ribonucleotide reductase small subunit 2-like protein) (p53r2),"RRM1,RRM2B",CPX-369,0,T4,0.1,0.6885259626833623
"pyruvate dehydrogenase e1 component subunit alpha, somatic form, mitochondrial (ec 1.2.4.1) (pdhe1-a type i)","PDHA1,PDHB",CPX-376,0,T4,0.1,0.7561997791121154
interleukin-12 subunit beta (il-12b) (cytotoxic lymphocyte maturation factor 40 kda subunit) (clmf p40) (il-12 subunit p40) (nk cell stimulatory factor chain 2) (nksf2),"P29460-PRO_0000010930,P29459-PRO_0000015604",CPX-381,0,T4,0.1,1.627223431078244
interleukin-12 receptor subunit beta-1 (il-12 receptor subunit beta-1) (il-12r subunit beta-1) (il-12r-beta-1) (il-12rb1) (il-12 receptor beta component) (cd antigen cd212),"TYK2,JAK2,P29460-PRO_0000010930,P29459-PRO_0000015604,P42701-PRO_0000010917,Q99665-PRO_0000010920",CPX-382,0,T4,0.1,0.8041783918590432
interleukin-12 receptor subunit beta-1 (il-12 receptor subunit beta-1) (il-12r subunit beta-1) (il-12r-beta-1) (il-12rb1) (il-12 receptor beta component) (cd antigen cd212),"TYK2,JAK2,P29460-PRO_0000010930,Q9NPF7-PRO_0000259488,Q5VWK5-PRO_0000268662,P42701-PRO_0000010917",CPX-383,0,T4,0.1,0.8228833076508145
collagen alpha-1(xxv) chain (alzheimer disease amyloid-associated protein) (amy) (clac-p) [cleaved into: collagen-like alzheimer amyloid plaque component (clac)],COL25A1,CPX-390,0,T4,0.1,0.7915412951835163
collagen alpha-1(xxv) chain (alzheimer disease amyloid-associated protein) (amy) (clac-p) [cleaved into: collagen-like alzheimer amyloid plaque component (clac)],COL25A1,CPX-391,0,T4,0.1,0.7915412951835163
"gtpase hras (ec 3.6.5.2) (h-ras-1) (ha-ras) (transforming protein p21) (c-h-ras) (p21ras) [cleaved into: gtpase hras, n-terminally processed]","HRAS,SOS1",CPX-395,0,T4,0.1,0.9647747419657323
polycomb group protein asxl1 (additional sex combs-like protein 1),"BAP1,ASXL1",CPX-414,0,T4,0.1,0.8359250931815544
replication factor c subunit 1 (activator 1 140 kda subunit) (a1 140 kda subunit) (activator 1 large subunit) (activator 1 subunit 1) (dna-binding protein po-ga) (replication factor c 140 kda subunit) (rf-c 140 kda subunit) (rfc140) (replication factor c large subunit),"RFC4,RFC2,RFC1,RFC5,RFC3",CPX-415,0,T4,0.1,0.9561506975856973
fact complex subunit spt16 (chromatin-specific transcription elongation factor 140 kda subunit) (fact 140 kda subunit) (factp140) (facilitates chromatin transcription complex subunit spt16) (hspt16),"SUPT16H,SSRP1",CPX-419,0,T4,0.1,0.7842409070021114
adenomatous polyposis coli protein (protein apc) (deleted in polyposis 2.5),"AXIN2,GSK3B,APC,CSNK1A1",CPX-439,0,T4,0.1,0.9814841991168403
adenomatous polyposis coli protein 2 (adenomatous polyposis coli protein-like) (apc-like),"APC2,AXIN2,GSK3B,CSNK1A1",CPX-440,0,T4,0.1,0.9042138771025146
adenomatous polyposis coli protein (protein apc) (deleted in polyposis 2.5),"APC,AXIN2,GSK3A,CSNK1A1",CPX-441,0,T4,0.1,1.0060547802381243
adenomatous polyposis coli protein 2 (adenomatous polyposis coli protein-like) (apc-like),"APC2,AXIN1,GSK3A,CSNK1A1",CPX-442,0,T4,0.1,1.2500343450043518
adenomatous polyposis coli protein 2 (adenomatous polyposis coli protein-like) (apc-like),"GSK3A,CSNK1A1,AXIN2,APC2",CPX-443,0,T4,0.1,0.8208924873630067
multimerin-1 (emilin-4) (elastin microfibril interface located protein 4) (elastin microfibril interfacer 4) (endothelial cell multimerin) [cleaved into: platelet glycoprotein ia*; 155 kda platelet multimerin (p-155) (p155)],MMRN1,CPX-445,0,T4,0.1,0.5417144927017188
multimerin-1 (emilin-4) (elastin microfibril interface located protein 4) (elastin microfibril interfacer 4) (endothelial cell multimerin) [cleaved into: platelet glycoprotein ia*; 155 kda platelet multimerin (p-155) (p155)],Q13201-PRO_0000367047,CPX-460,0,T4,0.1,0.8867000122524961
multimerin-1 (emilin-4) (elastin microfibril interface located protein 4) (elastin microfibril interfacer 4) (endothelial cell multimerin) [cleaved into: platelet glycoprotein ia*; 155 kda platelet multimerin (p-155) (p155)],Q13201-PRO_0000367048,CPX-461,0,T4,0.1,0.8867000122524961
tenascin (tn) (cytotactin) (gmem) (gp 150-225) (glioma-associated-extracellular matrix antigen) (hexabrachion) (ji) (myotendinous antigen) (neuronectin) (tenascin-c) (tn-c),TNC,CPX-466,0,T4,0.1,0.5810130112576615
exosome complex component csl4 (exosome component 1),"EXOSC1,EXOSC2,EXOSC3,EXOSC4,EXOSC5,EXOSC6,EXOSC7,EXOSC8,EXOSC9,DIS3,EXOSC10",CPX-476,0,T4,0.1,0.680289382949683
dna excision repair protein ercc-1,"ERCC4,ERCC1",CPX-478,0,T4,0.1,1.0383700965945906
structure-specific endonuclease subunit slx4 (btb/poz domain-containing protein 12),"TERF2,SLX4",CPX-484,0,T4,0.1,0.8596095718040994
menin,"MEN1,JUND",CPX-497,0,T4,0.1,0.8339196205753783
beta-hexosaminidase subunit alpha (ec 3.2.1.52) (beta-n-acetylhexosaminidase subunit alpha) (hexosaminidase subunit a) (n-acetyl-beta-glucosaminidase subunit alpha),"HEXB,HEXA",CPX-502,0,T4,0.1,0.5880260978219294
ccaat/enhancer-binding protein alpha (c/ebp alpha),"CEBPB,CEBPA",CPX-509,0,T4,0.1,0.9112156766938339
nuclear receptor coactivator 1 (ncoa-1) (ec 2.3.1.48) (class e basic helix-loop-helix protein 74) (bhlhe74) (protein hin-2) (rip160) (renal carcinoma antigen ny-ren-52) (steroid receptor coactivator 1) (src-1),"NCOA1,NR1I2",CPX-517,0,T4,0.1,1.0001362466448802
proliferating cell nuclear antigen (pcna) (cyclin),PCNA,CPX-538,0,T4,0.1,0.9493980152957788
"isocitrate dehydrogenase [nad] subunit alpha, mitochondrial (ec 1.1.1.41) (isocitric dehydrogenase subunit alpha) (nad(+)-specific icdh subunit alpha)","IDH3A,IDH3G,IDH3B",CPX-553,0,T4,0.1,0.6925244012712435
"succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (cybs) (cii-4) (malate dehydrogenase [quinone] cytochrome b small subunit) (qps3) (succinate dehydrogenase complex subunit d) (succinate-ubiquinone oxidoreductase cytochrome b small subunit) (succinate-ubiquinone reductase membrane anchor subunit)","SDHB,SDHA,SDHD,SDHC",CPX-561,0,T4,0.1,0.8436873283642641
exosome complex component csl4 (exosome component 1),"EXOSC1,EXOSC2,EXOSC3,EXOSC4,EXOSC5,EXOSC6,EXOSC7,EXOSC8,EXOSC9,EXOSC10",CPX-591,0,T4,0.1,0.680289382949683
exosome complex component csl4 (exosome component 1),"DIS3L,EXOSC1,EXOSC2,EXOSC3,EXOSC4,EXOSC5,EXOSC6,EXOSC7,EXOSC8,EXOSC9",CPX-592,0,T4,0.1,0.7754930463825888
exosome complex component csl4 (exosome component 1),"EXOSC2,EXOSC3,EXOSC1,EXOSC4,EXOSC5,EXOSC6,EXOSC7,EXOSC8,EXOSC9,DIS3",CPX-593,0,T4,0.1,0.6785608168982047
exosome complex component csl4 (exosome component 1),"DIS3L,EXOSC1,EXOSC2,EXOSC3,EXOSC4,EXOSC5,EXOSC6,EXOSC7,EXOSC8,EXOSC9,EXOSC10",CPX-600,0,T4,0.1,0.7754930463825888
transforming growth factor beta-2 proprotein (cetermin) (glioblastoma-derived t-cell suppressor factor) (g-tsf) [cleaved into: latency-associated peptide (lap); transforming growth factor beta-2 (tgf-beta-2)],P61812-PRO_0000033785,CPX-605,0,T4,0.1,1.9571291522968404
transforming growth factor beta-3 proprotein [cleaved into: latency-associated peptide (lap); transforming growth factor beta-3 (tgf-beta-3)],P10600-PRO_0000033797,CPX-606,0,T4,0.1,1.7780343229833881
dna ligase 4 (ec 6.5.1.1) (dna ligase iv) (polydeoxyribonucleotide synthase [atp] 4),"LIG4,XRCC4",CPX-618,0,T4,0.1,0.7846826660901491
interleukin-4 (il-4) (b-cell stimulatory factor 1) (bsf-1) (binetrakin) (lymphocyte stimulatory factor 1) (pitrakinra),"IL13RA1,IL4,IL4R,JAK2,TYK2,JAK1",CPX-624,0,T4,0.1,1.1038106242006474
cytokine receptor common subunit gamma (interleukin-2 receptor subunit gamma) (il-2 receptor subunit gamma) (il-2r subunit gamma) (il-2rg) (gammac) (p64) (cd antigen cd132),"JAK1,IL2RG,IL15RA,IL2RB,IL15,JAK3",CPX-627,0,T4,0.1,0.7323119133076091
cytokine receptor common subunit gamma (interleukin-2 receptor subunit gamma) (il-2 receptor subunit gamma) (il-2r subunit gamma) (il-2rg) (gammac) (p64) (cd antigen cd132),"IL2RA,JAK1,JAK3,IL2,IL2RG,IL2RB",CPX-646,0,T4,0.1,0.9884338361412716
follitropin subunit beta (follicle-stimulating hormone beta subunit) (fsh-b) (fsh-beta) (follitropin beta chain),"CGA,FSHB",CPX-665,0,T4,0.1,0.8129117160770684
rna-binding protein 8a (binder of ovca1-1) (bov-1) (rna-binding motif protein 8a) (rna-binding protein y14) (ribonucleoprotein rbm8a),"MAGOHB,RBM8A",CPX-680,0,T4,0.1,0.7704953082306497
"eukaryotic initiation factor 4a-iii (eif-4a-iii) (eif4a-iii) (ec 3.6.4.13) (atp-dependent rna helicase ddx48) (atp-dependent rna helicase eif4a-3) (dead box protein 48) (eukaryotic initiation factor 4a-like nuk-34) (eukaryotic translation initiation factor 4a isoform 3) (nuclear matrix protein 265) (nmp 265) (hnmp 265) [cleaved into: eukaryotic initiation factor 4a-iii, n-terminally processed]","MAGOHB,RBM8A,CASC3,EIF4A3",CPX-682,0,T4,0.1,0.8219182965567652
beta-hexosaminidase subunit beta (ec 3.2.1.52) (beta-n-acetylhexosaminidase subunit beta) (hexosaminidase subunit b) (cervical cancer proto-oncogene 7 protein) (hcc-7) (n-acetyl-beta-glucosaminidase subunit beta) [cleaved into: beta-hexosaminidase subunit beta chain b; beta-hexosaminidase subunit beta chain a],HEXB,CPX-686,0,T4,0.1,0.5881222698280582
beta-hexosaminidase subunit alpha (ec 3.2.1.52) (beta-n-acetylhexosaminidase subunit alpha) (hexosaminidase subunit a) (n-acetyl-beta-glucosaminidase subunit alpha),HEXA,CPX-687,0,T4,0.1,0.5637373921653519
nucleosome-remodeling factor subunit bptf (bromodomain and phd finger-containing transcription factor) (fetal alz-50 clone 1 protein) (fetal alzheimer antigen),"SMARCA1,BPTF,RBBP4,RBBP7",CPX-688,0,T4,0.1,0.7106297687891038
ccr4-not transcription complex subunit 1 (ccr4-associated factor 1) (negative regulator of transcription subunit 1 homolog) (not1h) (hnot1),"CNOT7,CNOT6,TNKS1BP1,CNOT3,CNOT2,CNOT1,CNOT10,CNOT9,CNOT11,CNOT4",CPX-707,0,T4,0.1,0.8021756128020828
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"KAT7,ING4,MEAF6,JADE1",CPX-718,0,T4,0.1,0.7987541685128042
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"ING4,MEAF6,KAT7,JADE2",CPX-719,0,T4,0.1,0.8337401128626131
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"ING4,MEAF6,KAT7,JADE3",CPX-720,0,T4,0.1,0.8337401128626131
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"ING5,MEAF6,KAT7,JADE1",CPX-721,0,T4,0.1,0.845954019309726
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"ING5,MEAF6,KAT7,JADE2",CPX-722,0,T4,0.1,0.845954019309726
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"ING5,MEAF6,KAT7,JADE3",CPX-723,0,T4,0.1,0.845954019309726
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"MEAF6,KAT6A,ING5,BRPF1",CPX-727,0,T4,0.1,0.8927692683682903
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"MEAF6,KAT6A,ING5,BRD1",CPX-733,0,T4,0.1,0.897523020885903
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"MEAF6,KAT6A,ING5,BRPF3",CPX-736,0,T4,0.1,0.897523020885903
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"MEAF6,KAT6B,ING5,BRPF1",CPX-738,0,T4,0.1,0.8633021439883946
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"MEAF6,KAT6B,ING5,BRD1",CPX-739,0,T4,0.1,0.8580879357016383
chromatin modification-related protein meaf6 (myst/esa1-associated factor 6) (esa1-associated factor 6 homolog) (protein eaf6 homolog) (heaf6) (sarcoma antigen ny-sar-91),"MEAF6,KAT6B,ING5,BRPF3",CPX-740,0,T4,0.1,0.8580879357016383
interleukin-10 receptor subunit alpha (il-10 receptor subunit alpha) (il-10r subunit alpha) (il-10ra) (cdw210a) (interleukin-10 receptor subunit 1) (il-10r subunit 1) (il-10r1) (cd antigen cd210),"IL10RA,IL10RB,TYK2,JAK1,IL10",CPX-742,0,T4,0.1,0.7939978717071148
ribonuclease h2 subunit a (rnase h2 subunit a) (ec 3.1.26.4) (aicardi-goutieres syndrome 4 protein) (ags4) (rnase h(35)) (ribonuclease hi large subunit) (rnase hi large subunit) (ribonuclease hi subunit a),"RNASEH2A,RNASEH2B,RNASEH2C",CPX-745,0,T4,0.1,0.8196134388270012
dna replication complex gins protein psf1 (gins complex subunit 1),"GINS2,GINS4,GINS3,GINS1",CPX-787,0,T4,0.1,1.0712273435554218
vinculin (metavinculin) (mv),"VCL,TLN1",CPX-791,0,T4,0.1,0.8159895042737566
cytokine receptor common subunit gamma (interleukin-2 receptor subunit gamma) (il-2 receptor subunit gamma) (il-2r subunit gamma) (il-2rg) (gammac) (p64) (cd antigen cd132),"IL21,IL21R,IL2RG,JAK1,JAK3",CPX-833,0,T4,0.1,0.9498953035596025
transforming growth factor beta-2 proprotein (cetermin) (glioblastoma-derived t-cell suppressor factor) (g-tsf) [cleaved into: latency-associated peptide (lap); transforming growth factor beta-2 (tgf-beta-2)],"TGFBR1,TGFBR2,P61812-PRO_0000033785",CPX-834,0,T4,0.1,0.8728704138435006
actin-like protein 6a (53 kda brg1-associated factor a) (actin-related protein baf53a) (arpnbeta) (brg1-associated factor 53a) (baf53a) (ino80 complex subunit k),"TFPT,NFRKB,RUVBL1,RUVBL2,INO80,UCHL5,INO80C,ACTR5,YY1,ACTR8,ACTL6A,INO80B,INO80E,MCRS1,INO80D",CPX-846,0,T4,0.1,1.2941695249787237
trna (guanine-n(7)-)-methyltransferase non-catalytic subunit wdr4 (protein wuho homolog) (hwh) (wd repeat-containing protein 4),"METTL1,WDR4",CPX-848,0,T4,0.1,0.5327640781881456
annexin a2 (annexin ii) (annexin-2) (calpactin i heavy chain) (calpactin-1 heavy chain) (chromobindin-8) (lipocortin ii) (placental anticoagulant protein iv) (pap-iv) (protein i) (p36),"ANXA2,S100A10,AHNAK",CPX-850,0,T4,0.1,0.8432224120501004
annexin a2 (annexin ii) (annexin-2) (calpactin i heavy chain) (calpactin-1 heavy chain) (chromobindin-8) (lipocortin ii) (placental anticoagulant protein iv) (pap-iv) (protein i) (p36),"ANXA2,S100A10",CPX-853,0,T4,0.1,0.8432224120501004
annexin a2 (annexin ii) (annexin-2) (calpactin i heavy chain) (calpactin-1 heavy chain) (chromobindin-8) (lipocortin ii) (placental anticoagulant protein iv) (pap-iv) (protein i) (p36),"ANXA2,S100A10,HLTF",CPX-856,0,T4,0.1,0.8432224120501004
aladin (adracalin),"NUP42,GLE1,RAE1,NUP160,NUP85,SEH1L,SEC13,NUP107,NUP133,RANBP2,NUP43,AHCTF1,NUP37,NUP188,NUP205,NUP155,NUP93,NUP35,NUP62,NUP54,NUP58,NUP88,NUP214,NDC1,NUP210,POM121,TPR,NUP153,NUP50,AAAS,P52948-PRO_0000019930,P52948-PRO_0000019929",CPX-873,0,T4,0.1,1.0254709821434325
wd repeat-containing protein 26 (cul4- and ddb1-associated wdr protein 2) (myocardial ischemic preconditioning up-regulated protein 2),"ARMC8,RANBP9,GID8,MKLN1,MAEA,YPEL5,GID4,RMND5A,WDR26",CPX-876,0,T4,0.1,0.9700272676588014
"keratin, type i cytoskeletal 14 (cytokeratin-14) (ck-14) (keratin-14) (k14)","KRT14,KRT5",CPX-888,0,T4,0.1,0.7072873590755628
"non-pou domain-containing octamer-binding protein (nono protein) (54 kda nuclear rna- and dna-binding protein) (p54(nrb)) (p54nrb) (55 kda nuclear protein) (nmt55) (dna-binding p52/p100 complex, 52 kda subunit)","PSPC1,NONO",CPX-889,0,T4,0.1,0.9762448487747845
neurexin-1-beta (neurexin i-beta),"NLGN1,NRXN1",CPX-909,0,T4,0.1,0.9040222408385422
ccaat/enhancer-binding protein epsilon (c/ebp epsilon),CEBPE,CPX-912,0,T4,0.1,0.8682557556258611
tata-box-binding protein (tata sequence-binding protein) (tata-binding factor) (tata-box factor) (transcription initiation factor tfiid tbp subunit),"TAF12,TAF5,TBP,TAF1,TAF2,TAF3,TAF4,TAF6,TAF7,TAF8,TAF9,TAF10,TAF11,TAF13",CPX-915,0,T4,0.1,0.9879922723033326
"coagulation factor viii (antihemophilic factor) (ahf) (procoagulant component) [cleaved into: factor viiia heavy chain, 200 kda isoform; factor viiia heavy chain, 92 kda isoform; factor viii b chain; factor viiia light chain]","P00451-PRO_0000002969,P00451-PRO_0000002971",CPX-929,0,T4,0.1,1.3792771238130563
tata-box-binding protein (tata sequence-binding protein) (tata-binding factor) (tata-box factor) (transcription initiation factor tfiid tbp subunit),"TAF12,TAF5,TBP,TAF1,TAF2,TAF3,TAF4B,TAF6,TAF7,TAF8,TAF9,TAF10,TAF11,TAF13",CPX-930,0,T4,0.1,0.9887048436275876
neurogenic locus notch homolog protein 1 (notch 1) (hn1) (translocation-associated notch protein tan-1) [cleaved into: notch 1 extracellular truncation (next); notch 1 intracellular domain (nicd)],"MAML1,NOTCH1,RBPJ",CPX-937,0,T4,0.1,1.3089416592992793
insulin [cleaved into: insulin b chain; insulin a chain],"P01308-PRO_0000015821,P01308-PRO_0000015819",CPX-943,0,T4,0.1,2.5422692671691545
dna (cytosine-5)-methyltransferase 3a (dnmt3a) (ec 2.1.1.37) (cysteine methyltransferase dnmt3a) (ec 2.1.1.-) (dna methyltransferase hsaiiia) (dna mtase hsaiiia) (m.hsaiiia),"DNMT3L,DNMT3A",CPX-944,0,T4,0.1,1.0030068998729702
complement c3 (c3 and pzp-like alpha-2-macroglobulin domain-containing protein 1) [cleaved into: complement c3 beta chain; c3-beta-c (c3bc); complement c3 alpha chain; c3a anaphylatoxin; acylation stimulating protein (asp) (c3adesarg); complement c3b alpha' chain; complement c3c alpha' chain fragment 1; complement c3dg fragment; complement c3g fragment; complement c3d fragment; complement c3f fragment; complement c3c alpha' chain fragment 2],"P01024-PRO_0000005908,P01024-PRO_0000005911",CPX-973,0,T4,0.1,1.8083919866439326
actin-like protein 6a (53 kda brg1-associated factor a) (actin-related protein baf53a) (arpnbeta) (brg1-associated factor 53a) (baf53a) (ino80 complex subunit k),"SRCAP,RUVBL1,RUVBL2,ACTL6A,ACTR6,YEATS4,DMAP1,VPS72,ZNHIT1",CPX-974,0,T4,0.1,1.0716921293677748
caspase-8 (casp-8) (ec 3.4.22.61) (apoptotic cysteine protease) (apoptotic protease mch-5) (cap4) (fadd-homologous ice/ced-3-like protease) (fadd-like ice) (flice) (ice-like apoptotic protease 5) (mort1-associated ced-3 homolog) (mach) [cleaved into: caspase-8 subunit p18; caspase-8 subunit p10],"Q14790-PRO_0000004629,Q14790-PRO_0000004631",CPX-975,0,T4,0.1,2.3322295100300465
krev interaction trapped protein 1 (krev interaction trapped 1) (cerebral cavernous malformations 1 protein),"ITGB1BP1,KRIT1",CPX-983,0,T4,0.1,0.7418254588714461
cerebral cavernous malformations 2 protein (malcavernin),"CCM2,PDCD10,KRIT1",CPX-984,0,T4,0.1,0.8403457636012548
mitotic spindle assembly checkpoint protein mad2b (mitotic arrest deficient 2-like protein 2) (mad2-like protein 2) (rev7 homolog) (hrev7),"REV3L,MAD2L2,POLD3,POLD2",CPX-994,0,T4,0.1,0.7047153211366354
calmodulin-3,"calm_human,PPP3CB,PPP3R1,AKAP5",CPX-998,0,T4,0.1,2.406456710235353
